OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
2.07903E+13,36005006000,Census Tract 60,336489,0,G5020,S,2.07403E+13,36005021800,Census Tract 218,320630,0,G5020,S,21388,0\
2.07903E+13,36005006100,Census Tract 61,242785,0,G5020,S,2.07403E+13,36005006100,Census Tract 61,242785,0,G5020,S,242785,0\
2.07903E+13,36005006200,Census Tract 62,194004,0,G5020,S,2.07403E+13,36005006200,Census Tract 62,192940,0,G5020,S,192940,0\
2.07903E+13,36005006200,Census Tract 62,194004,0,G5020,S,2.07403E+13,36005006400,Census Tract 64,168249,0,G5020,S,1064,0\
2.07902E+15,36005006301,Census Tract 63.01,782166,9963,G5020,S,2.07404E+14,36005006300,Census Tract 63,1045102,9963,G5020,S,782166,9963\
2.07902E+15,36005006302,Census Tract 63.02,262936,0,G5020,S,2.07404E+14,36005006300,Census Tract 63,1045102,9963,G5020,S,262936,0\
2.07903E+13,36005006400,Census Tract 64,167185,0,G5020,S,2.07403E+13,36005006400,Census Tract 64,168249,0,G5020,S,167185,0\
2.07903E+13,36005006500,Census Tract 65,261811,0,G5020,S,2.07403E+13,36005006500,Census Tract 65,261811,0,G5020,S,261811,0\
2.07903E+13,36005006700,Census Tract 67,212429,0,G5020,S,2.07403E+13,36005006700,Census Tract 67,212429,0,G5020,S,212429,0\
2.07903E+13,36005006800,Census Tract 68,154374,0,G5020,S,2.07403E+13,36005006800,Census Tract 68,154374,0,G5020,S,154374,0\
2.07903E+13,36005006900,Census Tract 69,187978,0,G5020,S,2.07403E+13,36005006900,Census Tract 69,187978,0,G5020,S,187978,0\
2.07903E+13,36005007000,Census Tract 70,204891,0,G5020,S,2.07403E+13,36005007000,Census Tract 70,204891,0,G5020,S,204891,0\
2.07903E+13,36005007100,Census Tract 71,264262,0,G5020,S,2.07403E+13,36005007100,Census Tract 71,264262,0,G5020,S,264262,0\
2.07903E+13,36005007200,Census Tract 72,213050,0,G5020,S,2.07403E+13,36005007200,Census Tract 72,213050,0,G5020,S,213050,0\
2.07903E+13,36005007300,Census Tract 73,140161,0,G5020,S,2.07403E+13,36005007300,Census Tract 73,140161,0,G5020,S,140161,0\
2.07903E+13,36005007400,Census Tract 74,187162,0,G5020,S,2.07403E+13,36005007400,Census Tract 74,187162,0,G5020,S,187162,0\
2.07903E+13,36005007500,Census Tract 75,227622,0,G5020,S,2.07403E+13,36005007500,Census Tract 75,227622,0,G5020,S,227622,0\
2.07904E+14,36005007600,Census Tract 76,217217,0,G5020,S,2.07404E+14,36005007600,Census Tract 76,217217,0,G5020,S,217217,0\
2.07903E+13,36005007700,Census Tract 77,112816,0,G5020,S,2.07403E+13,36005007700,Census Tract 77,112816,0,G5020,S,112816,0\
2.07903E+13,36005007800,Census Tract 78,311879,0,G5020,S,2.07403E+13,36005007800,Census Tract 78,311879,0,G5020,S,311879,0\
2.07903E+13,36005007900,Census Tract 79,197933,0,G5020,S,2.07403E+13,36005007900,Census Tract 79,197933,0,G5020,S,197933,0\
2.07903E+13,36005008300,Census Tract 83,213932,0,G5020,S,2.07403E+13,36005008300,Census Tract 83,213932,0,G5020,S,213932,0\
2.07903E+13,36005008400,Census Tract 84,156789,0,G5020,S,2.07403E+13,36005008400,Census Tract 84,156789,0,G5020,S,156789,0\
2.07903E+13,36005008500,Census Tract 85,181656,0,G5020,S,2.07403E+13,36005008500,Census Tract 85,181656,0,G5020,S,181656,0\
2.07903E+13,36005008600,Census Tract 86,187658,0,G5020,S,2.07403E+13,36005008600,Census Tract 86,187658,0,G5020,S,187658,0\
2.07903E+13,36005008700,Census Tract 87,213574,0,G5020,S,2.07403E+13,36005008700,Census Tract 87,213574,0,G5020,S,213574,0\
2.07903E+13,36005008900,Census Tract 89,110291,0,G5020,S,2.07403E+13,36005008900,Census Tract 89,110291,0,G5020,S,110291,0\
2.07904E+14,36005009000,Census Tract 90,1024677,1162033,G5020,S,2.07404E+14,36005009000,Census Tract 90,1024677,1162033,G5020,S,1024677,1162033\
2.07903E+13,36005009200,Census Tract 92,310475,0,G5020,S,2.07403E+13,36005009200,Census Tract 92,310475,0,G5020,S,310475,0\
2.07902E+15,36005009301,Census Tract 93.01,570768,0,G5020,S,2.07404E+14,36005009300,Census Tract 93,2356644,1652588,G5020,S,570768,0\
2.07902E+15,36005009302,Census Tract 93.02,1763432,1577185,G5020,S,2.07404E+14,36005009300,Census Tract 93,2356644,1652588,G5020,S,1763432,1577185\
2.07904E+14,36005009600,Census Tract 96,703452,15746,G5020,S,2.07404E+14,36005009600,Census Tract 96,703452,15353,G5020,S,703452,15353\
2.07904E+14,36005009600,Census Tract 96,703452,15746,G5020,S,2.07403E+13,36005019400,Census Tract 194,840069,393,G5020,S,0,393\
2.07903E+13,36005009800,Census Tract 98,517450,0,G5020,S,2.07403E+13,36005009800,Census Tract 98,517450,0,G5020,S,517450,0\
2.07903E+13,36005011000,Census Tract 110,2069146,452399,G5020,S,2.07403E+13,36005011000,Census Tract 110,2073730,452399,G5020,S,2069146,452399\
2.07903E+13,36005011502,Census Tract 115.02,336295,10032,G5020,S,2.07403E+13,36005011502,Census Tract 115.02,336295,10032,G5020,S,336295,10032\
2.07902E+15,36005011701,Census Tract 117.01,221690,0,G5020,S,2.07404E+14,36005011700,Census Tract 117,1336043,355773,G5020,S,221690,0\
2.07902E+15,36005011702,Census Tract 117.02,1136797,431176,G5020,S,2.07404E+14,36005009300,Census Tract 93,2356644,1652588,G5020,S,22444,75403\
2.07902E+15,36005011702,Census Tract 117.02,1136797,431176,G5020,S,2.07404E+14,36005011700,Census Tract 117,1336043,355773,G5020,S,1114353,355773\
2.07903E+13,36005011800,Census Tract 118,989676,2876319,G5020,S,2.07403E+13,36005011800,Census Tract 118,989676,2876319,G5020,S,989676,2876319\
2.07903E+13,36005011900,Census Tract 119,166999,0,G5020,S,2.07403E+13,36005011900,Census Tract 119,166999,0,G5020,S,166999,0\
2.07903E+13,36005012101,Census Tract 121.01,115615,0,G5020,S,2.07403E+13,36005012101,Census Tract 121.01,115615,0,G5020,S,115615,0\
2.07903E+13,36005012102,Census Tract 121.02,49643,0,G5020,S,2.07403E+13,36005012102,Census Tract 121.02,49643,0,G5020,S,49643,0\
2.07903E+13,36005012300,Census Tract 123,303327,0,G5020,S,2.07403E+13,36005012300,Census Tract 123,303327,0,G5020,S,303327,0\
2.07903E+13,36005012500,Census Tract 125,169640,0,G5020,S,2.07403E+13,36005012500,Census Tract 125,169640,0,G5020,S,169640,0\
2.07903E+13,36005012701,Census Tract 127.01,108718,0,G5020,S,2.07403E+13,36005012701,Census Tract 127.01,108718,0,G5020,S,108718,0\
2.07904E+14,36005012901,Census Tract 129.01,156375,0,G5020,S,2.07404E+14,36005012901,Census Tract 129.01,156375,0,G5020,S,156375,0\
2.07903E+13,36005013000,Census Tract 130,116144,0,G5020,S,2.07403E+13,36005013000,Census Tract 130,116144,0,G5020,S,116144,0\
2.07903E+13,36005013100,Census Tract 131,230967,0,G5020,S,2.07403E+13,36005013100,Census Tract 131,230967,0,G5020,S,230967,0\
2.07903E+13,36005013200,Census Tract 132,604268,925089,G5020,S,2.07403E+13,36005013200,Census Tract 132,604268,925089,G5020,S,604268,925089\
2.07903E+13,36005013300,Census Tract 133,161170,0,G5020,S,2.07403E+13,36005013300,Census Tract 133,161170,0,G5020,S,161170,0\
2.07903E+13,36005013500,Census Tract 135,167401,0,G5020,S,2.07403E+13,36005013500,Census Tract 135,167401,0,G5020,S,167401,0\
2.07903E+13,36005013800,Census Tract 138,765354,3460009,G5020,S,2.07403E+13,36005013800,Census Tract 138,765354,3460009,G5020,S,765354,3460009\
2.07903E+13,36005014100,Census Tract 141,177165,0,G5020,S,2.07403E+13,36005014100,Census Tract 141,177165,0,G5020,S,177165,0\
2.07903E+13,36005014300,Census Tract 143,129711,0,G5020,S,2.07403E+13,36005014300,Census Tract 143,129711,0,G5020,S,129711,0\
2.07903E+13,36005014400,Census Tract 144,401253,0,G5020,S,2.07403E+13,36005011000,Census Tract 110,2073730,452399,G5020,S,4433,0\
2.07903E+13,36005014400,Census Tract 144,401253,0,G5020,S,2.07403E+13,36005014400,Census Tract 144,396820,0,G5020,S,396820,0\
2.07903E+13,36005014500,Census Tract 145,181903,0,G5020,S,2.07403E+13,36005014500,Census Tract 145,181903,0,G5020,S,181903,0\
2.07904E+14,36005014701,Census Tract 147.01,138463,0,G5020,S,2.07404E+14,36005014701,Census Tract 147.01,138463,0,G5020,S,138463,0\
2.07904E+14,36005014702,Census Tract 147.02,116306,0,G5020,S,2.07404E+14,36005014702,Census Tract 147.02,116306,0,G5020,S,116306,0\
2.07903E+13,36005014900,Census Tract 149,155991,0,G5020,S,2.07403E+13,36005014900,Census Tract 149,155991,0,G5020,S,155991,0\
2.07903E+13,36005015100,Census Tract 151,208933,0,G5020,S,2.07403E+13,36005015100,Census Tract 151,208933,0,G5020,S,208933,0\
2.07904E+14,36005015200,Census Tract 152,284310,0,G5020,S,2.07404E+14,36005015200,Census Tract 152,284310,0,G5020,S,284310,0\
2.07903E+13,36005015300,Census Tract 153,236836,0,G5020,S,2.07403E+13,36005015300,Census Tract 153,236836,0,G5020,S,236836,0\
2.07903E+13,36005015500,Census Tract 155,114981,0,G5020,S,2.07403E+13,36005015500,Census Tract 155,114981,0,G5020,S,114981,0\
2.07903E+13,36005015700,Census Tract 157,319009,0,G5020,S,2.07403E+13,36005015700,Census Tract 157,319009,0,G5020,S,319009,0\
2.07903E+13,36005015800,Census Tract 158,162176,0,G5020,S,2.07403E+13,36005015800,Census Tract 158,162176,0,G5020,S,162176,0\
2.07904E+14,36005015900,Census Tract 159,103601,0,G5020,S,2.07404E+14,36005015900,Census Tract 159,103601,0,G5020,S,103601,0\
2.07903E+13,36005016000,Census Tract 160,494499,2614648,G5020,S,2.07403E+13,36005016000,Census Tract 160,494499,2614648,G5020,S,494499,2614648\
2.07903E+13,36005016100,Census Tract 161,239125,0,G5020,S,2.07403E+13,36005016100,Census Tract 161,239125,0,G5020,S,239125,0\
2.07903E+13,36005016200,Census Tract 162,180646,0,G5020,S,2.07403E+13,36005016200,Census Tract 162,180646,0,G5020,S,180646,0\
2.07903E+13,36005016300,Census Tract 163,586021,0,G5020,S,2.07403E+13,36005016300,Census Tract 163,586021,0,G5020,S,586021,0\
2.07903E+13,36005016400,Census Tract 164,164578,0,G5020,S,2.07403E+13,36005016400,Census Tract 164,164578,0,G5020,S,164578,0\
2.07903E+13,36005016500,Census Tract 165,196842,0,G5020,S,2.07403E+13,36005016500,Census Tract 165,196842,0,G5020,S,196842,0\
2.07903E+13,36005016600,Census Tract 166,285689,0,G5020,S,2.07403E+13,36005011000,Census Tract 110,2073730,452399,G5020,S,151,0\
2.07903E+13,36005016600,Census Tract 166,285689,0,G5020,S,2.07403E+13,36005016600,Census Tract 166,285611,0,G5020,S,285538,0\
2.07903E+13,36005016700,Census Tract 167,205837,0,G5020,S,2.07403E+13,36005016700,Census Tract 167,205837,0,G5020,S,205837,0\
2.07903E+13,36005016900,Census Tract 169,92914,0,G5020,S,2.07403E+13,36005016900,Census Tract 169,92914,0,G5020,S,92914,0\
2.07903E+13,36005017100,Census Tract 171,174588,0,G5020,S,2.07403E+13,36005017100,Census Tract 171,174588,0,G5020,S,174588,0\
2.07903E+13,36005017300,Census Tract 173,165273,0,G5020,S,2.07403E+13,36005017300,Census Tract 173,165273,0,G5020,S,165273,0\
2.07903E+13,36005017500,Census Tract 175,151593,0,G5020,S,2.07403E+13,36005017500,Census Tract 175,151593,0,G5020,S,151593,0\
2.07904E+14,36005017701,Census Tract 177.01,106630,0,G5020,S,2.07404E+14,36005017701,Census Tract 177.01,106630,0,G5020,S,106630,0\
2.07904E+14,36005017702,Census Tract 177.02,140906,0,G5020,S,2.07404E+14,36005017702,Census Tract 177.02,140906,0,G5020,S,140906,0\
2.07904E+14,36005017901,Census Tract 179.01,76723,0,G5020,S,2.07404E+14,36005017901,Census Tract 179.01,76723,0,G5020,S,76723,0\
2.07904E+14,36005017902,Census Tract 179.02,77544,0,G5020,S,2.07404E+14,36005017902,Census Tract 179.02,77544,0,G5020,S,77544,0\
2.07904E+14,36005018101,Census Tract 181.01,77226,0,G5020,S,2.07404E+14,36005018101,Census Tract 181.01,77226,0,G5020,S,77226,0\
2.07904E+14,36005018102,Census Tract 181.02,96381,0,G5020,S,2.07404E+14,36005018102,Census Tract 181.02,96381,0,G5020,S,96381,0\
2.07904E+14,36005018301,Census Tract 183.01,67874,0,G5020,S,2.07404E+14,36005018301,Census Tract 183.01,67874,0,G5020,S,67874,0\
2.07904E+14,36005018302,Census Tract 183.02,112286,0,G5020,S,2.07404E+14,36005018302,Census Tract 183.02,112286,0,G5020,S,112286,0\
2.07903E+13,36005018400,Census Tract 184,447412,0,G5020,S,2.07403E+13,36005018400,Census Tract 184,447412,0,G5020,S,447412,0\
2.07902E+15,36005018501,Census Tract 185.01,184080,0,G5020,S,2.07404E+14,36005018500,Census Tract 185,411682,0,G5020,S,184080,0\
2.07902E+15,36005018502,Census Tract 185.02,227602,0,G5020,S,2.07404E+14,36005018500,Census Tract 185,411682,0,G5020,S,227602,0\
2.07903E+13,36005018900,Census Tract 189,355570,0,G5020,S,2.07403E+13,36005018900,Census Tract 189,355570,0,G5020,S,355570,0\
2.07903E+13,36005019300,Census Tract 193,241287,0,G5020,S,2.07403E+13,36005019300,Census Tract 193,241287,0,G5020,S,241287,0\
2.07903E+13,36005019400,Census Tract 194,840142,0,G5020,S,2.07403E+13,36005016600,Census Tract 166,285611,0,G5020,S,73,0\
2.07903E+13,36005019400,Census Tract 194,840142,0,G5020,S,2.07403E+13,36005019400,Census Tract 194,840069,393,G5020,S,840069,0\
2.07903E+13,36005019500,Census Tract 195,219844,0,G5020,S,2.07403E+13,36005019500,Census Tract 195,219844,0,G5020,S,219844,0\
2.07903E+13,36005019700,Census Tract 197,148088,0,G5020,S,2.07403E+13,36005019700,Census Tract 197,148088,0,G5020,S,148088,0\
2.07903E+13,36005019900,Census Tract 199,177088,0,G5020,S,2.07403E+13,36005019900,Census Tract 199,177088,0,G5020,S,177088,0\
2.07904E+14,36005020000,Census Tract 200,341895,0,G5020,S,2.07404E+14,36005020000,Census Tract 200,341895,0,G5020,S,341895,0\
2.07903E+13,36005020100,Census Tract 201,281809,0,G5020,S,2.07403E+13,36005020100,Census Tract 201,282706,0,G5020,S,281809,0\
2.07903E+13,36005020200,Census Tract 202,124813,0,G5020,S,2.07403E+13,36005020200,Census Tract 202,124813,0,G5020,S,124813,0\
2.07903E+13,36005020400,Census Tract 204,134279,0,G5020,S,2.07403E+13,36005020400,Census Tract 204,134279,0,G5020,S,134279,0\
2.07904E+14,36005020501,Census Tract 205.01,270135,0,G5020,S,2.07403E+13,36005020100,Census Tract 201,282706,0,G5020,S,897,0\
2.07904E+14,36005020501,Census Tract 205.01,270135,0,G5020,S,2.07404E+14,36005020501,Census Tract 205.01,267877,0,G5020,S,267877,0\
2.07904E+14,36005020501,Census Tract 205.01,270135,0,G5020,S,2.07403E+13,36005021100,Census Tract 211,153028,0,G5020,S,1361,0\
2.07904E+14,36005020502,Census Tract 205.02,101747,0,G5020,S,2.07404E+14,36005020502,Census Tract 205.02,101747,0,G5020,S,101747,0\
2.07903E+13,36005020601,Census Tract 206.01,151551,0,G5020,S,2.07403E+13,36005020601,Census Tract 206.01,151551,0,G5020,S,151551,0\
2.07904E+14,36005020900,Census Tract 209,132467,0,G5020,S,2.07404E+14,36005020900,Census Tract 209,132467,0,G5020,S,132467,0\
2.07904E+14,36005021001,Census Tract 210.01,192407,0,G5020,S,2.07404E+14,36005021001,Census Tract 210.01,192407,0,G5020,S,192407,0\
2.07904E+14,36005021002,Census Tract 210.02,172053,0,G5020,S,2.07404E+14,36005021002,Census Tract 210.02,172053,0,G5020,S,172053,0\
2.07903E+13,36005021100,Census Tract 211,151667,0,G5020,S,2.07403E+13,36005021100,Census Tract 211,153028,0,G5020,S,151667,0\
2.07903E+13,36005021200,Census Tract 212,101018,0,G5020,S,2.07403E+13,36005021200,Census Tract 212,101018,0,G5020,S,101018,0\
2.07903E+13,36005021301,Census Tract 213.01,62053,0,G5020,S,2.07403E+13,36005021301,Census Tract 213.01,65395,0,G5020,S,60659,0\
2.07903E+13,36005021301,Census Tract 213.01,62053,0,G5020,S,2.07403E+13,36005021302,Census Tract 213.02,165924,0,G5020,S,1394,0\
2.07903E+13,36005021302,Census Tract 213.02,169266,0,G5020,S,2.07403E+13,36005021301,Census Tract 213.01,65395,0,G5020,S,4736,0\
2.07903E+13,36005021302,Census Tract 213.02,169266,0,G5020,S,2.07403E+13,36005021302,Census Tract 213.02,165924,0,G5020,S,164530,0\
2.07903E+13,36005021501,Census Tract 215.01,91954,0,G5020,S,2.07403E+13,36005021501,Census Tract 215.01,91954,0,G5020,S,91954,0\
2.07903E+13,36005021502,Census Tract 215.02,155727,0,G5020,S,2.07403E+13,36005021502,Census Tract 215.02,155727,0,G5020,S,155727,0\
2.07903E+13,36005021601,Census Tract 216.01,164047,0,G5020,S,2.07403E+13,36005021601,Census Tract 216.01,164047,0,G5020,S,164047,0\
2.07903E+13,36005021602,Census Tract 216.02,165492,0,G5020,S,2.07403E+13,36005021602,Census Tract 216.02,165492,0,G5020,S,165492,0\
2.07904E+14,36005021700,Census Tract 217,161510,0,G5020,S,2.07404E+14,36005021700,Census Tract 217,161510,0,G5020,S,161510,0\
2.07903E+13,36005021800,Census Tract 218,299889,0,G5020,S,2.07403E+13,36005006000,Census Tract 60,315748,0,G5020,S,647,0\
2.07903E+13,36005021800,Census Tract 218,299889,0,G5020,S,2.07403E+13,36005021800,Census Tract 218,320630,0,G5020,S,299242,0\
2.07903E+13,36005021900,Census Tract 219,142939,0,G5020,S,2.07403E+13,36005021900,Census Tract 219,142939,0,G5020,S,142939,0\
2.07903E+13,36005022000,Census Tract 220,228610,0,G5020,S,2.07403E+13,36005022000,Census Tract 220,237256,0,G5020,S,228610,0\
2.07904E+14,36005022101,Census Tract 221.01,68119,0,G5020,S,2.07404E+14,36005022101,Census Tract 221.01,68119,0,G5020,S,68119,0\
2.07904E+14,36005022102,Census Tract 221.02,78293,0,G5020,S,2.07404E+14,36005022102,Census Tract 221.02,78293,0,G5020,S,78293,0\
2.07904E+14,36005022200,Census Tract 222,221189,0,G5020,S,2.07404E+14,36005022200,Census Tract 222,221189,0,G5020,S,221189,0\
2.07903E+13,36005022300,Census Tract 223,92765,0,G5020,S,2.07403E+13,36005022300,Census Tract 223,92765,0,G5020,S,92765,0\
2.07903E+13,36005022401,Census Tract 224.01,85053,0,G5020,S,2.07403E+13,36005022401,Census Tract 224.01,85053,0,G5020,S,85053,0\
2.07904E+14,36005022403,Census Tract 224.03,124850,0,G5020,S,2.07404E+14,36005022403,Census Tract 224.03,124850,0,G5020,S,124850,0\
2.07903E+13,36005022404,Census Tract 224.04,92720,0,G5020,S,2.07403E+13,36005022404,Census Tract 224.04,92720,0,G5020,S,92720,0\
2.07903E+13,36005022500,Census Tract 225,180022,0,G5020,S,2.07403E+13,36005022500,Census Tract 225,180022,0,G5020,S,180022,0\
2.07903E+13,36005022701,Census Tract 227.01,117193,0,G5020,S,2.07403E+13,36005022701,Census Tract 227.01,114009,0,G5020,S,114009,0\
2.07903E+13,36005022701,Census Tract 227.01,117193,0,G5020,S,2.07403E+13,36005022702,Census Tract 227.02,50556,0,G5020,S,3184,0\
2.07903E+13,36005022702,Census Tract 227.02,47372,0,G5020,S,2.07403E+13,36005022702,Census Tract 227.02,50556,0,G5020,S,47372,0\
2.07903E+13,36005022703,Census Tract 227.03,38660,0,G5020,S,2.07403E+13,36005022703,Census Tract 227.03,38660,0,G5020,S,38660,0\
2.07903E+13,36005022800,Census Tract 228,172197,0,G5020,S,2.07403E+13,36005022800,Census Tract 228,172197,0,G5020,S,172197,0\
2.07903E+13,36005022901,Census Tract 229.01,121893,0,G5020,S,2.07403E+13,36005022901,Census Tract 229.01,121893,0,G5020,S,121893,0\
2.07903E+13,36005022902,Census Tract 229.02,91601,0,G5020,S,2.07403E+13,36005022902,Census Tract 229.02,91601,0,G5020,S,91601,0\
2.07903E+13,36005023000,Census Tract 230,159383,0,G5020,S,2.07403E+13,36005023000,Census Tract 230,159383,0,G5020,S,159383,0\
2.07903E+13,36005023100,Census Tract 231,117143,0,G5020,S,2.07403E+13,36005023100,Census Tract 231,117143,0,G5020,S,117143,0\
2.07903E+13,36005023200,Census Tract 232,142706,0,G5020,S,2.07403E+13,36005023200,Census Tract 232,142706,0,G5020,S,142706,0\
2.07903E+13,36005023301,Census Tract 233.01,119112,0,G5020,S,2.07403E+13,36005023301,Census Tract 233.01,119112,0,G5020,S,119112,0\
2.07903E+13,36005023302,Census Tract 233.02,62577,0,G5020,S,2.07403E+13,36005023302,Census Tract 233.02,62577,0,G5020,S,62577,0\
2.07903E+13,36005023501,Census Tract 235.01,68200,0,G5020,S,2.07403E+13,36005023501,Census Tract 235.01,68200,0,G5020,S,68200,0\
2.07903E+13,36005023502,Census Tract 235.02,96240,0,G5020,S,2.07403E+13,36005023502,Census Tract 235.02,96240,0,G5020,S,96240,0\
2.07903E+13,36005023600,Census Tract 236,92070,0,G5020,S,2.07403E+13,36005023600,Census Tract 236,92070,0,G5020,S,92070,0\
2.07904E+14,36005023702,Census Tract 237.02,47892,0,G5020,S,2.07404E+14,36005023702,Census Tract 237.02,47892,0,G5020,S,47892,0\
2.07904E+14,36005023703,Census Tract 237.03,100593,0,G5020,S,2.07404E+14,36005023703,Census Tract 237.03,100593,0,G5020,S,100593,0\
2.07903E+13,36005023704,Census Tract 237.04,67466,0,G5020,S,2.07403E+13,36005023704,Census Tract 237.04,67466,0,G5020,S,67466,0\
2.07904E+14,36005023800,Census Tract 238,339546,0,G5020,S,2.07404E+14,36005023800,Census Tract 238,339546,0,G5020,S,339546,0\
2.07903E+13,36005023900,Census Tract 239,178487,0,G5020,S,2.07403E+13,36005023900,Census Tract 239,178487,0,G5020,S,178487,0\
2.07903E+13,36005024000,Census Tract 240,239779,0,G5020,S,2.07403E+13,36005024000,Census Tract 240,239779,0,G5020,S,239779,0\
2.07903E+13,36005024100,Census Tract 241,134661,0,G5020,S,2.07403E+13,36005024100,Census Tract 241,134661,0,G5020,S,134661,0\
2.07903E+13,36005024300,Census Tract 243,150432,0,G5020,S,2.07403E+13,36005024300,Census Tract 243,150432,0,G5020,S,150432,0\
2.07903E+13,36005024400,Census Tract 244,175718,0,G5020,S,2.07403E+13,36005024400,Census Tract 244,175718,0,G5020,S,175718,0\
2.07904E+14,36005024501,Census Tract 245.01,113064,0,G5020,S,2.07404E+14,36005024501,Census Tract 245.01,113064,0,G5020,S,113064,0\
2.07904E+14,36005024502,Census Tract 245.02,100154,0,G5020,S,2.07404E+14,36005024502,Census Tract 245.02,100154,0,G5020,S,100154,0\
2.07903E+13,36005024600,Census Tract 246,152436,0,G5020,S,2.07403E+13,36005024600,Census Tract 246,152436,0,G5020,S,152436,0\
2.07903E+13,36005024700,Census Tract 247,149162,0,G5020,S,2.07403E+13,36005024700,Census Tract 247,149162,0,G5020,S,149162,0\
2.07903E+13,36005024800,Census Tract 248,277911,0,G5020,S,2.07403E+13,36005024800,Census Tract 248,277911,0,G5020,S,277911,0\
2.07903E+13,36005024900,Census Tract 249,173728,0,G5020,S,2.07403E+13,36005024900,Census Tract 249,173728,0,G5020,S,173728,0\
2.07903E+13,36005025000,Census Tract 250,181711,0,G5020,S,2.07403E+13,36005025000,Census Tract 250,181711,0,G5020,S,181711,0\
