GEOID,year,total_crashes,persons_injured,persons_killed,pedestrians_injured,pedestrians_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,total_population,crash_rate_per_1000,injury_rate_per_1000,fatality_rate_per_1000
36005001902,2021,294,143,1,14,1,3,0,125,0,16364.72,17.9654769528596,8.73831021856775,0.0611070644655087
36005001902,2022,271,143,3,8,0,1,0,132,3,22071.97,12.278015963233,6.47880547137387,0.135918995902948
36005001902,2023,200,130,2,16,0,5,0,107,2,23949.66,8.35084923961342,5.42805200574872,0.0835084923961342
36005001903,2018,160,33,0,0,0,1,0,31,0,18190.8806707393,8.79561594053915,1.8140957877362,0
36005001903,2019,133,37,0,1,0,0,0,36,0,20574.0693045318,6.46444794325178,1.79838025488959,0
36005001903,2020,89,29,0,2,0,1,0,26,0,0,,,
36005001903,2021,62,31,0,0,0,1,0,30,0,0,,,
36005001903,2022,73,32,1,4,1,0,0,28,0,0,,,
36005001903,2023,43,23,0,2,0,1,0,20,0,0,,,
36005002001,2018,37,5,0,4,0,1,0,0,0,52638.3248460758,0.702909906578426,0.0949878252133008,0
36005002001,2019,25,11,0,3,0,0,0,8,0,50877.473161493,0.491376604349947,0.216205705913977,0
36005002001,2020,25,7,0,0,0,0,0,7,0,53328.92,0.468788792272561,0.131260861836317,0
36005002001,2021,26,11,0,2,0,0,0,8,0,53207.67,0.488651354212654,0.206737111397661,0
36005002001,2022,13,6,0,2,0,0,0,4,0,51442.5,0.252709335666035,0.116635077999708,0
36005002001,2023,14,8,0,4,0,0,0,3,0,47848.45,0.292590460088049,0.167194548621742,0
36005002002,2018,73,17,0,2,0,3,0,12,0,54088.6651539242,1.34963582096653,0.314298752827821,0
36005002002,2019,51,28,0,4,0,2,0,22,0,52279.296838507,0.97552957067386,0.535584862330747,0
36005002002,2020,42,21,1,3,1,3,0,15,0,58620.56,0.716472172903159,0.358236086451579,0.017058861259599
36005002002,2021,28,10,0,1,0,1,0,8,0,53022.24,0.52808029234525,0.188600104409018,0
36005002002,2022,39,22,0,8,0,1,0,10,0,48430.1,0.805284316984685,0.454262948042643,0
36005002002,2023,28,14,1,4,1,0,0,10,0,44864.01,0.624108277436636,0.312054138718318,0.0222895813370227
36005002300,2018,47,18,0,5,0,1,0,12,0,54031.3,0.869866170164331,0.333140235382084,0
36005002300,2019,55,13,1,5,1,0,0,8,0,51561.25,1.06669252587942,0.252127324298771,0.0193944095614439
36005002300,2020,36,8,1,3,0,4,1,1,0,52857.41,0.681077638877879,0.151350586417306,0.0189188233021633
36005002300,2021,50,26,0,7,0,1,0,16,0,52959.33,0.944120705454544,0.490942766836363,0
36005002300,2022,45,20,0,3,0,3,0,11,0,52360.35,0.859428938118252,0.381968416941445,0
36005002300,2023,50,21,0,4,0,4,0,13,0,51625.36,0.9685162486034,0.406776824413428,0
36005002400,2018,60,20,0,0,0,0,0,20,0,3504.96099787745,17.1185927707427,5.70619759024756,0
36005002400,2019,45,6,0,1,0,0,0,5,0,3292.35152326704,13.6680423344789,1.82240564459719,0
36005002400,2020,31,5,0,2,0,0,0,3,0,0,,,
36005002400,2021,29,15,0,1,0,0,0,14,0,0,,,
36005002400,2022,35,20,0,5,0,1,0,13,0,0,,,
36005002400,2023,21,11,0,2,0,2,0,7,0,0,,,
36005002500,2018,79,29,0,12,0,2,0,15,0,69542.02,1.13600381467205,0.417014058550499,0
36005002500,2019,94,26,0,10,0,6,0,10,0,66961.81,1.40378523220923,0.388281021674892,0
36005002500,2020,49,25,0,7,0,3,0,15,0,67226.9,0.728874899779702,0.371874948867195,0
36005002500,2021,59,25,0,10,0,6,0,8,0,65816.89,0.89642643400501,0.379841709324157,0
36005002500,2022,43,17,0,5,0,5,0,6,0,65895.79,0.652545481281885,0.257983097250978,0
36005002500,2023,28,19,0,4,0,3,0,12,0,64033.75,0.43726940871025,0.296718527339099,0
36005002701,2018,48,11,0,4,0,1,0,6,0,32923.1288441774,1.45794162599734,0.334111622624391,0
36005002701,2019,62,20,0,1,0,2,0,17,0,30039.4807443503,2.06395045665564,0.665790469888916,0
36005002701,2020,35,10,0,0,0,0,0,10,0,30292.6,1.15539768788417,0.330113625109763,0
36005002701,2021,26,11,0,3,0,1,0,6,0,33313.63,0.780461330692573,0.330195178369934,0
36005002701,2022,29,14,0,3,0,0,0,11,0,37761.87,0.767970442141769,0.370744351378785,0
36005002701,2023,17,9,0,1,0,0,0,8,0,32408.42,0.524555038474569,0.277705608604184,0
36005002702,2018,111,32,0,4,0,3,0,25,0,52667.92,2.10754478247859,0.607580477831667,0
36005002702,2019,120,44,0,12,0,1,0,31,0,51708.76,2.32068995659536,0.850919650751633,0
36005002702,2020,80,31,0,2,0,4,0,25,0,50796.82,1.57490173597481,0.610274422690239,0
36005002702,2021,51,23,0,2,0,5,0,13,0,49737.66,1.02537996359298,0.462426258090952,0
36005002702,2022,23,15,0,5,0,2,0,8,0,57374.93,0.400871948776234,0.261438227462761,0
36005002702,2023,21,8,0,2,0,0,0,5,0,57930.06,0.362506097870432,0.138097561093498,0
36005002800,2018,253,66,0,8,0,3,0,55,0,67011.28,3.77548376929974,0.98490880938254,0
36005002800,2019,204,84,0,5,0,2,0,77,0,65971.23,3.09225703386158,1.27328230806065,0
36005002800,2020,151,81,1,2,0,2,0,77,1,64112.09,2.35525000042894,1.26341225188572,0.0155976821220459
36005002800,2021,147,69,1,3,1,0,0,65,0,68511.19,2.14563489555502,1.00713474689317,0.014596155752075
36005002800,2022,88,41,0,6,0,2,0,32,0,68476.06,1.28512066844967,0.598749402345871,0
36005002800,2023,71,59,0,5,0,0,0,53,0,70947.99,1.00073307221248,0.831595088176564,0
36005003100,2018,111,30,0,5,0,5,0,20,0,21411.85,5.1840452833361,1.40109331982057,0
36005003100,2019,94,29,0,3,0,1,0,25,0,21402.57,4.39199591450933,1.35497746298692,0
36005003100,2020,62,21,0,3,0,1,0,17,0,22665.7,2.73541077487128,0.926510101166079,0
36005003100,2021,50,15,0,5,0,0,0,10,0,27148.42,1.84172780589073,0.552518341767219,0
36005003100,2022,33,13,0,2,0,0,0,11,0,31645.48,1.04280295321796,0.410801163388895,0
36005003100,2023,34,21,0,3,0,1,0,16,0,32716.39,1.03923446321553,0.641880109633123,0
36005003300,2018,87,22,0,2,0,0,0,20,0,38848.95,2.23944276486237,0.566295871574393,0
36005003300,2019,102,29,0,1,0,3,0,25,0,37250.75,2.7381999020154,0.778507815278887,0
36005003300,2020,55,43,0,2,0,2,0,39,0,36194.56,1.5195653711497,1.18802383562613,0
36005003300,2021,47,29,0,3,0,4,0,21,0,37397.64,1.25676379579032,0.775450001657859,0
36005003300,2022,25,23,0,3,0,1,0,18,0,39491.81,0.63304264858967,0.582399236702496,0
36005003300,2023,11,3,0,0,0,3,0,0,0,39039.64,0.281764893323811,0.076844970906494,0
36005003500,2018,78,23,0,11,0,3,0,9,0,45785.99,1.7035778848508,0.502337068609852,0
36005003500,2019,61,16,0,6,0,1,0,9,0,46062.93,1.32427529034736,0.347350895828815,0
36005003500,2020,57,21,0,7,0,5,0,9,0,43915.7,1.29794128295803,0.47818889372138,0
36005003500,2021,66,17,0,7,0,2,0,8,0,45165.62,1.46128847561486,0.376392486143221,0
36005003500,2022,44,24,0,2,0,1,0,19,0,45894.61,0.958718245998822,0.522937225090267,0
36005003500,2023,34,24,0,4,0,5,0,15,0,42040.35,0.808746834886008,0.570880118743065,0
36005003700,2018,12,9,0,1,0,2,0,6,0,3595.82,3.33720820285776,2.50290615214332,0
36005003700,2019,14,2,0,1,0,1,0,0,0,3380.72,4.14112970018221,0.591589957168887,0
36005003700,2020,12,1,0,0,0,0,0,1,0,3024.53,3.96755859588101,0.330629882990084,0
36005003700,2021,9,4,0,1,0,0,0,2,0,3752.75,2.39824128972087,1.06588501765372,0
36005003700,2022,7,9,0,2,0,0,0,5,0,4351.72,1.60855937422444,2.06814776686,0
36005003700,2023,8,2,0,1,0,0,0,1,0,3536.71,2.26198924989609,0.565497312474022,0
36005003800,2018,10,1,0,1,0,0,0,0,0,16772.49,0.596214396312056,0.0596214396312056,0
36005003800,2019,13,11,0,0,0,1,0,10,0,15763.25,0.824703027611692,0.697825638748355,0
36005003800,2020,10,3,0,1,0,1,0,1,0,13531.51,0.739015823067788,0.221704746920336,0
36005003800,2021,6,4,0,1,0,1,0,1,0,15126.83,0.396646223961002,0.264430815974001,0
36005003800,2022,16,6,0,1,0,0,0,5,0,13994.14,1.14333571051883,0.428750891444562,0
36005003800,2023,5,3,0,0,0,1,0,2,0,13206.99,0.378587399551298,0.227152439730779,0
36005003900,2018,93,32,0,9,0,8,0,15,0,80093.27,1.16114624861739,0.399534193072651,0
36005003900,2019,101,32,0,13,0,7,0,12,0,75798.95,1.33247228358704,0.422169436384013,0
36005003900,2020,80,40,0,3,0,11,0,26,0,78742.97,1.01596371079221,0.507981855396107,0
36005003900,2021,57,31,0,5,0,8,0,14,0,78243.93,0.728491015213576,0.396196867923173,0
36005003900,2022,59,35,1,3,0,1,0,27,1,74440.62,0.79257803065047,0.470173408012991,0.0134335259432283
36005003900,2023,48,19,0,6,0,2,0,10,0,76302.7,0.629073414178004,0.24900822644546,0
36005004001,2018,60,15,0,1,0,1,0,13,0,17826.07,3.36585686020531,0.841464215051327,0
36005004001,2019,74,15,0,1,0,2,0,12,0,17789.96,4.15964960011152,0.843172216238822,0
36005004001,2020,34,6,0,1,0,0,0,5,0,17275.91,1.96805841197367,0.347304425642412,0
36005004001,2021,31,15,0,2,0,1,0,12,0,18721.17,1.65587941351956,0.801231974283659,0
36005004001,2022,15,3,0,0,0,1,0,2,0,17293.66,0.867369891625023,0.173473978325005,0
36005004001,2023,21,6,0,2,0,0,0,3,0,16754.72,1.25337815254448,0.358108043584136,0
36005004100,2018,55,21,0,5,0,4,0,12,0,63136.66,0.871126220487431,0.332611829640656,0
36005004100,2019,79,39,0,4,0,4,0,31,0,68797.69,1.14829436860453,0.56687949842502,0
36005004100,2020,52,17,0,1,0,7,0,9,0,69201.58,0.751427929824724,0.245659130904237,0
36005004100,2021,35,22,0,2,0,3,0,13,0,68787.47,0.508813596429699,0.319825689184382,0
36005004100,2022,37,12,0,6,0,3,0,3,0,78005.65,0.474324616229722,0.153835010669099,0
36005004100,2023,36,21,1,6,0,3,1,11,0,72471.61,0.496746243115063,0.28976864181712,0.0137985067531962
36005004200,2018,271,44,0,9,0,4,0,31,0,83495.63,3.24567884570725,0.526973687125901,0
36005004200,2019,240,80,0,14,0,4,0,62,0,90832.82,2.6422167670232,0.880738922341066,0
36005004200,2020,116,47,1,5,0,2,0,40,1,93777.71,1.2369677186615,0.50118519635423,0.0106635148160474
36005004200,2021,123,71,0,2,0,3,0,62,0,93709.73,1.31256380740826,0.757658783138101,0
36005004200,2022,114,41,0,6,0,1,0,32,0,97737.8,1.1663859837238,0.419489695900665,0
36005004200,2023,97,52,1,3,1,0,0,44,0,95176.81,1.01915582167547,0.546351574506437,0.0105067610482007
36005004300,2018,139,49,0,21,0,10,0,18,0,70439.87,1.97331426080145,0.695628768196194,0
36005004300,2019,135,41,0,15,0,6,0,20,0,64588.67,2.09014986684197,0.63478625585571,0
36005004300,2020,64,34,0,7,0,6,0,21,0,64016.52,0.999741941611322,0.531112906481015,0
36005004300,2021,75,39,1,11,0,7,1,14,0,65096.51,1.15213549850829,0.599110459224312,0.0153618066467772
36005004300,2022,76,49,1,7,0,7,1,31,0,66713.49,1.1391998829622,0.734484135067735,0.0149894721442395
36005004300,2023,58,45,0,12,0,3,0,28,0,59069.34,0.981896869001753,0.761816536294464,0
36005004400,2018,126,26,0,3,0,3,0,20,0,50733.69,2.48355678445625,0.512479971395733,0
36005004400,2019,116,37,0,6,0,3,0,28,0,48617.55,2.38596967555955,0.761042051687097,0
36005004400,2020,70,43,2,11,0,3,2,29,0,48099.63,1.45531265001415,0.893977770722977,0.0415803614289757
36005004400,2021,65,22,0,3,0,1,0,14,0,49870.7,1.30337051615478,0.441140790083155,0
36005004400,2022,53,25,0,2,0,2,0,18,0,51011.74,1.03897651795449,0.490083263186082,0
36005004400,2023,49,30,0,2,0,3,0,23,0,48468.62,1.01096338208102,0.618957172702668,0
36005004600,2018,77,13,0,4,0,0,0,9,0,21493.57,3.5824667563369,0.604832049771164,0
36005004600,2019,91,33,0,4,0,2,0,27,0,22730.68,4.00339981030044,1.45178234879027,0
36005004600,2020,48,18,0,3,0,1,0,14,0,21796.58,2.20218034205366,0.825817628270123,0
36005004600,2021,61,19,0,0,0,2,0,17,0,20952.68,2.91132208385753,0.906805239234313,0
36005004600,2022,35,6,0,2,0,0,0,4,0,20096.47,1.74159939531669,0.298559896340004,0
36005004600,2023,37,10,0,0,0,1,0,8,0,20264.52,1.82585129082752,0.493473321845274,0
36005004800,2018,139,22,0,3,0,2,0,17,0,55247.31,2.51595960056698,0.398209433183263,0
36005004800,2019,127,41,0,5,0,1,0,35,0,53910.22,2.35576853516829,0.760523700329919,0
36005004800,2020,68,29,0,5,0,2,0,22,0,55620.23,1.22257674950283,0.521393025523267,0
36005004800,2021,61,34,1,4,0,2,0,28,1,52527.93,1.16128695724351,0.647274697479988,0.0190374911023526
36005004800,2022,53,26,2,3,0,0,0,22,2,50290.73,1.05387215496772,0.516993887342657,0.0397687605648198
36005004800,2023,54,26,0,7,0,2,0,16,0,49146.67,1.09875196020402,0.529028721579712,0
36005005001,2018,20,1,0,0,0,0,0,1,0,56799.96,0.352112924023186,0.0176056462011593,0
36005005001,2019,40,10,0,4,0,0,0,6,0,53229.81,0.751458628163429,0.187864657040857,0
36005005001,2020,20,7,0,0,0,0,0,7,0,50802.99,0.393677616219045,0.137787165676666,0
36005005001,2021,27,5,0,0,0,1,0,2,0,48360.02,0.55831242418841,0.10339118966452,0
36005005001,2022,24,10,0,3,0,1,0,6,0,51296.05,0.467872282563667,0.194946784401528,0
36005005001,2023,25,8,0,4,0,1,0,2,0,50989.13,0.490300579751018,0.156896185520326,0
36005005002,2018,49,11,0,7,0,0,0,4,0,64707.89,0.757249231894287,0.169994725527289,0
36005005002,2019,39,8,0,2,0,0,0,6,0,65662.8,0.593943602770519,0.121834585183696,0
36005005002,2020,32,9,0,2,0,1,0,6,0,71492.05,0.44760221591072,0.12588812322489,0
36005005002,2021,28,7,1,6,1,0,0,1,0,71500.17,0.39160746051373,0.0979018651284326,0.0139859807326332
36005005002,2022,36,15,0,4,0,1,0,9,0,72179.15,0.498758990650347,0.207816246104311,0
36005005002,2023,31,17,0,5,0,2,0,9,0,71821.14,0.431627790926181,0.236699111153067,0
36005005100,2018,454,143,1,26,0,4,0,113,1,64709.66,7.01595403221096,2.20987098371402,0.0154536432427554
36005005100,2019,361,98,0,19,0,11,0,68,0,67159.64,5.37525216037489,1.4592097277472,0
36005005100,2020,246,90,1,8,0,10,1,72,0,67104.71,3.66591257156167,1.3411875261811,0.0149020836242344
36005005100,2021,244,137,0,19,0,9,0,101,0,68325.77,3.5711269701022,2.00509997911476,0
36005005100,2022,165,108,0,13,0,9,0,84,0,71889.73,2.29518180135049,1.50230081542941,0
36005005100,2023,155,107,0,13,0,12,0,79,0,76523.58,2.02551945426495,1.39826181681516,0
36005005200,2018,173,34,1,1,1,2,0,31,0,25313.51,6.83429520441851,1.3431562829493,0.0395045965573324
36005005200,2019,180,49,1,9,1,1,0,39,0,24127.41,7.46039463000795,2.0308852048355,0.0414466368333775
36005005200,2020,93,45,0,4,0,3,0,38,0,23241.27,4.00150249964825,1.93621088692658,0
36005005200,2021,81,17,0,3,0,3,0,10,0,22483.22,3.60268680375854,0.756119452640681,0
36005005200,2022,68,32,0,3,0,4,0,22,0,23455.35,2.89912535945957,1.3642942868045,0
36005005200,2023,55,37,0,3,0,2,0,28,0,21544.27,2.55288297073886,1.71739399849705,0
36005005300,2018,81,30,0,3,0,1,0,26,0,48518.82,1.66945527529318,0.618316768627102,0
36005005300,2019,55,20,0,1,0,1,0,18,0,52415.9,1.04929992616744,0.381563609515433,0
36005005300,2020,33,16,0,0,0,0,0,16,0,54935.88,0.600700307340121,0.291248633861877,0
36005005300,2021,34,16,0,1,0,1,0,13,0,58917.29,0.577080174597304,0.271567140986967,0
36005005300,2022,25,29,0,2,0,0,0,27,0,58551.29,0.426976075164185,0.495292247190455,0
36005005300,2023,19,15,1,3,0,1,0,10,1,52396.88,0.362617010783848,0.286276587460933,0.0190851058307289
36005005400,2018,74,13,1,5,0,3,0,5,1,71051.36,1.04150012047623,0.182966237380959,0.0140743259523815
36005005400,2019,53,15,0,6,0,1,0,8,0,63464.18,0.835116754049292,0.236353798315837,0
36005005400,2020,25,8,0,0,0,0,0,8,0,63164.12,0.395794321206406,0.12665418278605,0
36005005400,2021,35,15,0,5,0,1,0,5,0,64953.24,0.538849178270399,0.230935362115885,0
36005005400,2022,37,5,1,3,0,0,0,2,0,64917.2,0.569956806516609,0.077021190069812,0.0154042380139624
36005005400,2023,25,7,0,5,0,1,0,1,0,61957.11,0.403504940756598,0.112981383411847,0
36005005600,2018,59,16,0,2,0,0,0,14,0,27957.73,2.11032869979072,0.572292528756805,0
36005005600,2019,50,27,0,5,0,2,0,20,0,27433.63,1.82258053345474,0.98419348806556,0
36005005600,2020,35,20,0,3,0,7,0,10,0,26100.38,1.34097664478448,0.766272368448275,0
36005005600,2021,44,25,1,3,1,0,0,19,0,26449.46,1.6635500308891,0.945198881186988,0.0378079552474795
36005005600,2022,32,27,0,3,0,0,0,21,0,28098.42,1.13885407079829,0.960908122236055,0
36005005600,2023,21,9,0,2,0,0,0,5,0,31237.47,0.672269553200051,0.288115522800022,0
36005005902,2018,46,13,0,5,0,3,0,5,0,31254.49,1.47178853342352,0.415940237706646,0
36005005902,2019,32,4,0,4,0,0,0,0,0,33599.62,0.952391723477825,0.119048965434728,0
36005005902,2020,34,4,0,2,0,0,0,2,0,32397.38,1.04946758040311,0.123466774165071,0
36005005902,2021,14,9,0,0,0,2,0,7,0,34757.33,0.40279273465482,0.258938186563813,0
36005005902,2022,36,11,0,3,0,0,0,8,0,36159.36,0.995592842351192,0.304208924051753,0
36005005902,2023,34,24,0,10,0,4,0,9,0,37965.37,0.895552973670479,0.632155040237985,0
36005006000,2018,346,72,0,2,0,0,0,70,0,22385.154963522,15.4566720920104,3.21641731394437,0
36005006000,2019,286,84,0,2,0,0,0,82,0,21438.4138817537,13.3405391638332,3.91820031385309,0
36005006000,2020,200,100,1,2,0,4,0,94,1,14868.42,13.4513283859348,6.72566419296738,0.0672566419296738
36005006000,2021,142,77,1,2,0,2,0,71,1,14697.41,9.66156622153155,5.23901830322485,0.0680391987431799
36005006000,2022,114,65,0,0,0,1,0,64,0,14953.46,7.62365365607692,4.3468200670614,0
36005006000,2023,93,81,2,9,1,0,0,71,0,14150.17,6.57235920133822,5.72431285277845,0.141341058093295
36005006100,2018,119,44,0,11,0,8,0,25,0,49604.73,2.39896477614131,0.887012186136282,0
36005006100,2019,106,26,0,8,0,5,0,13,0,49378.8,2.14667023094931,0.526541754761153,0
36005006100,2020,56,15,0,4,0,4,0,7,0,53358.92,1.04949650405218,0.281115135013977,0
36005006100,2021,47,24,0,4,0,3,0,15,0,53173.92,0.88389195304766,0.451349082407316,0
36005006100,2022,25,8,0,3,0,0,0,4,0,51584.99,0.484637100831075,0.155083872265944,0
36005006100,2023,25,8,0,4,0,2,0,1,0,50399.98,0.496031942869819,0.158730221718342,0
36005006200,2018,79,21,0,8,0,1,0,12,0,82759.2276789758,0.954576332036859,0.253748138895874,0
36005006200,2019,96,35,0,6,0,1,0,28,0,84278.5022236685,1.13908051836545,0.415289772320737,0
36005006200,2020,74,34,0,3,0,3,0,28,0,81404.79,0.909037416594281,0.417665840056832,0
36005006200,2021,77,32,1,1,1,2,0,28,0,77294.63,0.996188221613843,0.414000299891467,0.0129375093716084
36005006200,2022,59,33,0,4,0,4,0,24,0,73586.44,0.801778153692447,0.448452187658487,0
36005006200,2023,50,34,1,2,0,1,0,28,1,72234.49,0.69219011582971,0.470689278764202,0.0138438023165942
36005006301,2018,679,204,3,32,3,7,0,165,0,42775.7017861414,15.8734976084012,4.76906260988785,0.0701332736748213
36005006301,2019,605,204,0,40,0,9,0,155,0,44084.6803888616,13.7235882094057,4.62745784251036,0
36005006301,2020,378,183,1,37,0,19,0,127,1,60201.42,6.27892165998742,3.03979540681931,0.0166109038624006
36005006301,2021,300,161,1,20,0,9,0,127,0,70963.59,4.22752005641203,2.26876909694112,0.0140917335213734
36005006301,2022,323,155,3,25,0,12,1,108,1,76036.48,4.24796097873021,2.0384952065114,0.0394547459324787
36005006301,2023,221,188,0,15,0,8,0,160,0,80084.33,2.75959104608854,2.34752541477215,0
36005006302,2018,72,20,0,4,0,0,0,16,0,14379.6482138586,5.00707659389116,1.39085460941421,0
36005006302,2019,65,20,0,4,0,1,0,15,0,14819.6796111384,4.38605973310963,1.34955684095681,0
36005006302,2020,46,16,0,4,0,2,0,10,0,0,,,
36005006302,2021,38,18,0,3,0,3,0,11,0,0,,,
36005006302,2022,53,30,1,8,0,5,0,15,1,0,,,
36005006302,2023,41,19,1,7,0,3,0,9,0,0,,,
36005006400,2018,73,19,0,3,0,0,0,16,0,42768.5123210242,1.70686320468796,0.444252066973579,0
36005006400,2019,79,41,0,7,0,1,0,33,0,45333.5677763315,1.74263804670687,0.904407087531416,0
36005006400,2020,58,16,1,1,0,3,1,12,0,45866.82,1.26453065636554,0.348836043135321,0.0218022526959576
36005006400,2021,42,15,0,1,0,1,0,13,0,46798.02,0.897473867484137,0.320526381244335,0
36005006400,2022,48,23,1,1,0,2,1,18,0,45435.79,1.05643590658377,0.506208871904725,0.022009081387162
36005006400,2023,46,32,0,2,0,2,0,28,0,44787.68,1.02706815802917,0.714482196889859,0
36005006500,2018,325,111,0,35,0,11,0,65,0,63020.68,5.15703734075862,1.7613265994591,0
36005006500,2019,295,104,0,24,0,17,0,63,0,64727.67,4.55755629702104,1.60673171149216,0
36005006500,2020,166,71,0,23,0,12,0,36,0,62977.72,2.63585280635755,1.12738282681558,0
36005006500,2021,189,93,0,23,0,11,0,52,0,65634.66,2.8795761263942,1.41693428441619,0
36005006500,2022,125,78,0,19,0,15,0,40,0,64355.46,1.94233713813871,1.21201837419855,0
36005006500,2023,116,61,2,17,1,5,0,37,1,60194.26,1.92709404517972,1.01338566168934,0.0332257593996504
36005006700,2018,105,31,0,12,0,3,0,15,0,82915.1,1.26635558541207,0.373876410931181,0
36005006700,2019,126,39,0,9,0,4,0,26,0,79634.86,1.5822216551897,0.489735274225383,0
36005006700,2020,66,18,0,3,0,9,0,6,0,80482.68,0.820052214961033,0.223650604080282,0
36005006700,2021,64,34,1,4,1,5,0,20,0,82539.69,0.775384545301781,0.411923039691571,0.0121153835203403
36005006700,2022,48,27,0,10,0,4,0,10,0,80107.57,0.599194308353131,0.337046798448636,0
36005006700,2023,53,33,0,5,0,5,0,23,0,71891.21,0.737225037664549,0.459026910243965,0
36005006800,2018,58,14,0,6,0,0,0,8,0,39514.24,1.46782527007985,0.354302651398584,0
36005006800,2019,50,14,0,2,0,2,0,10,0,38510.19,1.29835765546729,0.363540143530842,0
36005006800,2020,35,11,0,4,0,3,0,4,0,35930.22,0.974110372828221,0.306148974317441,0
36005006800,2021,24,9,0,5,0,1,0,3,0,31523.93,0.761326395535074,0.285497398325653,0
36005006800,2022,35,11,0,2,0,0,0,8,0,28195.75,1.2413218304177,0.390129718131279,0
36005006800,2023,31,14,0,3,0,4,0,4,0,29535.86,1.04957160549921,0.474000079902871,0
36005006900,2018,122,29,0,7,0,3,0,19,0,94996.91,1.2842522983116,0.305273087303577,0
36005006900,2019,118,41,0,6,0,5,0,30,0,92816.75,1.27132225595057,0.441730614355706,0
36005006900,2020,87,31,0,5,0,6,0,20,0,86747.56,1.00291005303204,0.357358754528658,0
36005006900,2021,88,37,0,11,0,3,0,19,0,84795.47,1.03779128767138,0.436344064134558,0
36005006900,2022,56,25,0,3,0,3,0,18,0,83612.42,0.669756957160192,0.298998641589372,0
36005006900,2023,58,35,0,8,0,4,0,22,0,78693.28,0.73703879162236,0.444764788047976,0
36005007000,2018,54,11,0,4,0,1,0,6,0,53803.49,1.00365236530195,0.204447704042991,0
36005007000,2019,58,17,0,5,0,2,0,10,0,51667.3,1.12256688466399,0.329028224815309,0
36005007000,2020,37,22,0,5,0,1,0,16,0,51110.43,0.723922690534985,0.430440518696477,0
36005007000,2021,32,7,0,5,0,0,0,2,0,48971.34,0.653443422213891,0.142940748609289,0
36005007000,2022,28,11,0,2,0,2,0,7,0,44908.93,0.623484015317221,0.244940148874623,0
36005007000,2023,22,4,0,2,0,0,0,1,0,48263,0.455835733377536,0.082879224250461,0
36005007100,2018,105,32,0,9,0,4,0,19,0,33365.67,3.14694714657311,0.959069606574662,0
36005007100,2019,93,26,0,5,0,3,0,18,0,34284.72,2.71257866478128,0.758355325637777,0
36005007100,2020,64,20,0,2,0,7,0,11,0,34720.61,1.8432855874364,0.576026746073874,0
36005007100,2021,53,19,1,4,0,0,1,12,0,34601.54,1.53172373252751,0.549108507887221,0.028900447783538
36005007100,2022,51,24,0,5,0,2,0,16,0,36089.27,1.41316241641906,0.665017607726618,0
36005007100,2023,45,23,0,0,0,8,0,14,0,33405.84,1.34706985365433,0.688502369645547,0
36005007200,2018,91,13,0,2,0,1,0,10,0,68314.61,1.33207230488471,0.190296043554958,0
36005007200,2019,95,25,0,2,0,2,0,21,0,72053.83,1.31845871343688,0.346962819325496,0
36005007200,2020,81,33,0,6,0,2,0,25,0,73840.72,1.09695571765822,0.446907884971869,0
36005007200,2021,59,25,0,7,0,0,0,17,0,73571.8,0.801937698955306,0.339804109726825,0
36005007200,2022,64,31,0,2,0,2,0,26,0,71430.72,0.895973049130682,0.433986945672674,0
36005007200,2023,63,39,0,6,0,2,0,28,0,64029.29,0.98392470071119,0.609096243297404,0
36005007300,2018,62,17,1,7,1,0,0,10,0,48815.98,1.27007590547194,0.348246619242306,0.0204850952495474
36005007300,2019,50,21,0,7,0,0,0,14,0,48277.12,1.03568729866239,0.434988665438203,0
36005007300,2020,47,13,0,2,0,4,0,7,0,47591.88,0.987563424685051,0.273155840870333,0
36005007300,2021,45,25,0,5,0,6,0,14,0,48706.82,0.923895257378741,0.513275142988189,0
36005007300,2022,29,11,0,3,0,1,0,6,0,50998.78,0.568641053766384,0.215691434187249,0
36005007300,2023,15,12,0,5,0,0,0,7,0,53254.8,0.281664751346358,0.225331801077086,0
36005007400,2018,28,2,0,0,0,2,0,0,0,41185.5,0.67985091840575,0.048560779886125,0
36005007400,2019,11,4,0,0,0,1,0,3,0,44307.7,0.248263845787527,0.0902777621045552,0
36005007400,2020,22,7,0,3,0,0,0,4,0,42586.63,0.516594057806405,0.164370836574765,0
36005007400,2021,11,4,0,1,0,0,0,3,0,37810.4,0.290925248079893,0.105790999301779,0
36005007400,2022,12,4,1,2,1,0,0,1,0,39883.38,0.300877207498462,0.100292402499487,0.0250731006248718
36005007400,2023,10,6,0,2,0,0,0,3,0,41009.38,0.243846651668472,0.146307991001083,0
36005007500,2018,61,25,0,11,0,3,0,11,0,72092.65,0.846133413045574,0.346775988953104,0
36005007500,2019,48,9,0,2,0,0,0,7,0,78614.83,0.610571822135849,0.114482216650472,0
36005007500,2020,59,34,0,8,0,4,0,22,0,74499.83,0.791948115854761,0.456376880323083,0
36005007500,2021,54,23,0,1,0,5,0,16,0,74338.77,0.726404270611419,0.309394411556715,0
36005007500,2022,37,18,0,1,0,0,0,16,0,78383.77,0.47203649428957,0.229639375600332,0
36005007500,2023,39,22,0,7,0,3,0,12,0,75966.64,0.513383242960331,0.289600803721212,0
36005007600,2018,101,19,0,8,0,2,0,9,0,63519.27,1.59006865160761,0.299121825549947,0
